N,P,K,temperature,humidity,ph,rainfall,label
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119,30,28,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee
116,40,33,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
95,37,35,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101,31,26,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.9086713789999985,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
118,31,34,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
77,46,39,18.503284331502044,52.216453678421495,6.255695421796326,78.47066704584226,wheat
80,53,39,17.77625616441046,55.8415149560452,6.167807874382867,68.66358971934062,wheat
78,37,45,22.277723540698144,60.458316571608925,5.960459182703452,66.35777153564278,wheat
92,38,38,19.664902715224205,54.858024897921396,7.090896478333706,99.53245795506078,wheat
80,51,33,20.684684345527536,47.96924924717313,6.348034636205791,96.86234916808486,wheat
81,46,32,19.615548917687207,59.00897962829917,6.95677047758009,96.83981074705471,wheat
82,51,37,21.255117349481413,62.562934818943674,6.238552830109726,104.25630668203785,wheat
78,43,32,20.463810138054924,52.215490582360445,6.111177995523923,77.49991387884327,wheat
79,35,38,18.092582171013728,58.903793723906986,6.349537370859178,88.5204911235596,wheat
70,46,39,24.360800891423786,64.92596705722576,6.019071089034062,69.1019928058265,wheat
94,54,32,23.39958699789078,59.65384747866911,6.504708174439902,74.3355279414715,wheat
73,51,43,25.193765179929372,57.57369270299905,6.913706000809606,102.57457394909356,wheat
89,46,48,22.565429496339583,63.16612638777255,5.925790020302638,61.17741825883526,wheat
66,50,38,22.34044769646684,49.62268539665096,6.728111086078955,104.91497238383513,wheat
89,42,42,19.493986099510927,57.39496527463527,6.139849506093943,89.745382434464,wheat
68,51,49,21.096066774544525,60.149834769386864,6.469367713235155,110.96379163363224,wheat
84,37,44,24.846661829287026,55.75706918615532,6.287897518502611,97.34713083153848,wheat
80,48,44,17.675027884816565,58.92095350177952,6.000396533364317,63.7380747759826,wheat
68,48,43,18.3886461835397,53.61168344152937,6.994763795202411,84.10530533843988,wheat
66,54,35,17.628707596032548,60.02092010062717,6.5383636425022384,69.5776998963824,wheat
77,50,36,23.205343511726404,48.41467576489446,6.25639288190418,101.38900891447011,wheat
66,48,49,23.911591141360127,48.70369214870551,5.995276493243043,98.10075526309012,wheat
88,37,44,19.953757198651424,51.61885896204164,6.1853358486026915,89.65646370512563,wheat
90,51,41,23.836126836772785,48.163822679812554,6.8370531290856675,68.30923229043096,wheat
65,43,33,18.971472164723515,55.27679808271265,6.38290001802205,92.8112160710753,wheat
92,49,42,19.947685601543846,52.07695853511372,6.4541341380833845,72.16340433191252,wheat
73,41,38,19.963561465413346,52.94118703337689,6.791333329679947,112.91353284948315,wheat
94,45,50,21.7289616398781,56.433395172367526,6.18195626652552,88.74753646693884,wheat
75,36,39,22.166177738848425,50.36187826016653,6.987807735358842,97.65679309015728,wheat
91,46,30,17.72471675069779,46.206898764928624,6.290596774445848,73.5253607322128,wheat
87,36,45,23.04211712697216,55.16794098648364,6.753104904949687,118.4884344534075,wheat
80,41,44,23.58387959186686,48.06068263391747,6.954952290214972,80.45003873226693,wheat
68,39,33,24.68372530953311,59.043143896166974,6.446333952252545,70.76495640653542,wheat
88,42,37,24.840614201614137,61.9187555284273,6.1372175698795,87.36623284708601,wheat
94,38,37,23.469180863831173,51.96312357967484,6.309176877930525,61.645317848792565,wheat
78,39,43,20.918094614021754,57.57527930591241,6.8968323371830245,108.42502202488187,wheat
90,36,33,23.160879695932366,49.73086574125257,6.377255485720429,99.48202416623027,wheat
93,46,44,23.964903732268567,61.39478362768898,6.865403102406695,92.90654650403508,wheat
71,50,34,20.307011284843146,60.364839240159576,6.982629320519963,89.72967222267773,wheat
68,49,43,20.412151619182424,54.27643433197448,6.593562992180169,117.90134765290355,wheat
86,50,47,21.158549703323203,62.883940431845744,6.285415377328914,116.33133469031802,wheat
88,51,45,23.465184879553924,49.494298170792675,7.069236205915882,72.46996178423937,wheat
76,53,50,17.667901131114796,60.00338848467228,6.559165423620717,101.74772468802203,wheat
66,47,34,23.575223379631083,59.99416902297001,6.894642877040621,109.23532038748408,wheat
71,50,45,23.22950048567303,59.44200204549997,6.831407707104942,68.25995521198863,wheat
68,43,37,23.464540005462517,56.85401311190181,6.731622921606528,89.48990367977208,wheat
83,39,46,19.268634579887156,54.96899982136016,6.138200253520402,64.05377144330073,wheat
88,44,40,22.420905516749684,52.58162612214334,6.584051908709785,105.61669533147203,wheat
69,50,41,19.951544273506045,61.465404186668835,6.3634058943572365,82.34581942370758,wheat
80,53,31,22.929137557289046,59.698021447066125,6.6634121466081675,72.01525392775926,wheat
81,53,47,18.943904960718648,48.21620427897785,6.211350146006213,116.17406554137399,wheat
73,37,39,17.67353195660563,63.1823432736076,6.391902473815767,70.38865851833226,wheat
71,54,46,22.312028537925535,46.181820324710515,5.944476264505662,74.67931719144129,wheat
76,40,40,24.82144659598179,53.82684971185262,6.022060323164893,106.97991901164193,wheat
80,54,44,20.899202517456164,48.38124263926807,7.094343145913754,78.16169902984683,wheat
88,50,38,21.54556974966522,64.01938215429644,6.598746190456811,77.91216544508204,wheat
71,52,32,24.0495978469445,46.51602229908157,6.938512438250264,104.64934240401786,wheat
66,41,34,20.74032504258377,59.8682163144297,6.388557819564962,110.4069834460779,wheat
68,46,40,22.67351785795971,60.337855555720054,5.940153228477095,68.87016536278325,wheat
87,54,43,19.6148595867436,58.90309660204516,6.1838832580519645,92.83530295687854,wheat
88,51,32,18.428999737501286,45.6715203582174,6.196025204296445,113.64179777206115,wheat
85,50,36,21.146693809578764,62.015199632000254,6.812470117114332,65.56034177611897,wheat
81,49,30,25.153083088749696,45.59370983173935,6.145445267374998,76.2478244870248,wheat
67,41,30,18.328431484540534,54.59864947270093,6.669585814579777,92.05677803793651,wheat
85,46,44,24.977473090795314,49.96433351125664,6.741575391927487,61.86725810842473,wheat
77,43,39,19.84336211267337,47.369661879916755,7.024796399863287,110.60543924970376,wheat
85,49,33,20.928578368372204,61.61768346942452,6.0964879845692455,73.47020284552922,wheat
85,40,33,20.850421370843,62.74019402022944,6.038763702147845,67.1083041596566,wheat
91,53,39,23.964439717849054,63.63206707664823,7.0026324933058435,113.90333152416567,wheat
73,51,44,18.538770925342597,50.55709787265251,6.316228806325209,111.33381016900013,wheat
92,41,42,23.783846922580388,53.93718284382564,6.57417448124036,78.74979082911383,wheat
75,41,43,21.03132307492704,64.68112272136233,6.555596113884998,83.60166649472461,wheat
75,36,44,24.791527085185333,60.64083239161099,6.435958050486172,80.89824195471004,wheat
77,39,43,22.255002979593982,52.38356454086967,6.6533523176520015,82.47889070824986,wheat
82,43,41,17.843729964600577,47.55275900615881,6.300402092498013,106.81105438917932,wheat
74,44,45,20.355342423930246,62.148569226123485,6.191047536649691,114.48914109364586,wheat
84,47,38,19.218155671013932,57.21888255398234,6.832814993121824,104.4821616040966,wheat
77,43,49,22.363081972329503,63.466457133034275,6.544867705362082,87.64414896750785,wheat
90,54,49,17.516675965744028,56.13784187954661,6.5578870785927315,110.25350264005276,wheat
81,53,43,22.042158951524442,48.466210528672896,6.567241792775219,99.08409900169082,wheat
77,54,31,18.843776551460046,57.561885349484726,6.335043264378854,105.80477218200542,wheat
93,44,31,19.716019866714596,55.890213915492495,7.06618645783808,83.61554956383254,wheat
82,49,35,22.92962811320507,50.552353105255925,6.146758346654623,68.11045928489561,wheat
91,53,49,18.74686643364338,55.862251187030104,6.987775841100285,110.83629209999171,wheat
69,50,45,17.580327499592908,54.44404548911091,5.994070496250497,86.12529568510904,wheat
88,47,48,23.826858273543266,64.35457437339946,6.560932878339049,104.9048483916581,wheat
82,47,36,22.77846759159593,46.54670219626691,5.934544525565666,111.96043879003321,wheat
79,50,39,21.55517796089042,55.067518845892366,6.119150236165449,101.73946433642075,wheat
71,41,34,24.05597084820787,63.000006903421706,6.39665561226052,114.99337055187026,wheat
91,45,47,19.751026060930602,61.030929836843356,6.512065796364116,71.96174786464043,wheat
66,49,41,18.09301873323632,60.042534700951165,6.377292544937905,114.8061513526629,wheat
84,38,35,23.211621952454237,45.551093709427015,6.956569669032306,119.57807185719268,wheat
73,36,43,25.112056093299866,59.630856295572045,6.370444894894456,81.53578229022236,wheat
85,36,43,24.8629315317873,63.41057218566247,6.420430150201467,93.43332837894118,wheat
76,37,34,20.360893692613168,58.92841540408122,6.550865324091762,65.16040732665246,wheat
71,46,40,24.619927331219678,51.5968136761385,6.104971496077923,79.60371671287673,wheat
84,38,34,23.749541137474466,55.565892377074725,6.318598284698792,70.78020591528251,wheat
79,44,38,23.354018881193134,56.34868692852928,6.294988035223566,97.5399786634975,wheat
89,44,33,24.46666481062536,47.17218144328472,6.294842848794912,64.08713092432008,wheat
89,51,33,24.317115972093482,54.52713852911231,6.20008467053616,66.9803752949537,wheat
77,39,39,17.577350246558872,57.63817120332128,6.51056638511443,103.63930424725594,barley
80,44,32,18.770296665951857,42.36419009153551,6.667693570145839,98.30189014515858,barley
82,44,37,15.132309120121802,45.7241722168557,6.4111332478703975,108.96941393135242,barley
67,48,44,15.684434908018291,59.4249060069178,6.8479748350416205,93.30742447675675,barley
59,38,31,18.251748329334518,44.466855765598005,7.305092105390821,78.60598559153402,barley
75,35,41,16.944405393230333,46.96578673707834,6.502384112539406,54.62473659021836,barley
71,38,31,19.19082711665947,45.303121991950505,6.739989144421251,53.92714828457106,barley
61,42,35,21.990367691086142,51.31075574046845,6.896372393503561,89.57105642046604,barley
77,34,37,18.28305793098918,53.96159947451567,7.325863910232487,99.84980287500599,barley
83,46,34,21.007180670484384,55.44488299278066,7.353049331658876,55.455355945822554,barley
76,34,42,19.834650477580844,43.411997368214166,6.799441500922487,90.44332722477002,barley
76,39,44,18.424030250311795,46.147312671773385,6.295583517487304,87.14549614254102,barley
76,34,29,19.881880294979737,40.73012050214008,6.20237716467024,89.11453736649203,barley
75,43,26,15.504974107723532,56.608995873321035,7.201231155445742,65.99820568952376,barley
65,31,31,15.925654682121493,43.47266307511283,6.500948778838264,54.226027679015694,barley
73,33,39,16.39828464715835,53.35146713598415,6.422497128612985,62.09044488200388,barley
69,32,39,20.802038279145236,56.30616152187528,7.302648473993441,93.74960783389622,barley
78,44,38,22.942192056385792,47.76865772580554,7.004866583021111,51.59345248803866,barley
65,31,42,22.669452793505997,41.48688374607357,7.105574439090724,58.524762200720275,barley
72,48,42,16.23854172178322,47.78717428284528,7.231546057828724,50.607028524372566,barley
77,47,40,21.722533017792536,46.04697316218722,6.613972533954923,103.28232499891001,barley
78,47,39,22.00818591738667,43.68717788742836,6.883002906348766,84.76369739033377,barley
76,47,30,21.01327450060446,58.86217705205597,6.716108279916815,88.62240958219765,barley
66,33,36,22.681495911967367,50.527791699364116,6.510643748171053,64.01376245469977,barley
56,34,30,20.14272960890576,55.10255846707115,7.0040142258272216,77.75184473230182,barley
56,37,44,17.988502502349256,56.76941749609844,7.332169218640819,104.18366730372702,barley
55,46,26,16.430053647522165,52.93332697380909,6.438526019456688,106.98800367234625,barley
78,41,37,22.999463015220144,52.17536684871621,6.311166827891398,104.48307793863358,barley
74,42,33,21.32258818716607,47.30624423972573,7.0709815282915045,74.6974126202764,barley
84,39,36,18.853050733576204,58.86844875623708,7.103537124043533,87.60870862384783,barley
58,44,42,16.306191724235603,41.22508284196785,7.0835486319605145,73.29099999410914,barley
72,41,28,20.690085492708775,57.509561772254344,7.225540049053537,69.46213302770548,barley
83,49,27,20.62253979699237,46.3178562038202,7.092415766415583,101.86921026392622,barley
65,49,27,19.716872619491394,46.591703516247655,6.929615976496022,102.48909279846097,barley
78,44,41,21.80018296081183,46.0091933285154,6.384223799167389,105.4474796877888,barley
77,38,42,17.64072599173,51.40031832627964,6.645774069311474,61.5149378729226,barley
59,41,28,18.638668885855246,56.77974110767387,6.5596970934861645,77.16200766036543,barley
69,50,43,21.77268388118375,46.75370078574084,6.4897929715551745,76.13111032734326,barley
80,35,28,21.792862663501804,51.95751994849593,7.098827981910881,91.16154100326582,barley
65,42,31,16.900900778635204,53.21957317436972,6.235122857963912,93.69741257920178,barley
63,45,37,20.323070062907817,45.66843857360822,6.864840998716575,102.77365786335747,barley
84,45,32,16.808772694004553,57.60037303572551,6.631210162115569,109.64436246477607,barley
80,34,32,18.357482919795167,56.03009217046069,6.540211381835222,54.74401642174275,barley
60,36,33,16.634332756942484,57.20821749717787,7.069104144761465,69.22746335537968,barley
67,50,38,22.843927043065115,57.79343303578766,6.357975848829859,53.37297294532972,barley
66,34,38,17.8150928096532,45.854386640657964,6.402058777891655,89.57677926383342,barley
57,34,37,20.956052397830717,47.74164502352383,6.854623985749189,70.10168843316384,barley
83,39,31,15.432605901672426,56.294077830690426,6.479217801339651,70.66368603620619,barley
80,34,34,18.524212044810827,48.68725160046281,6.812669126659941,75.3479874595928,barley
64,45,26,22.474315043306806,43.1709379766265,6.89675269001867,94.67404373035934,barley
80,35,45,21.781056494327167,50.93164839543659,6.549953045916939,96.14794270034986,barley
76,34,45,19.265193283348882,40.76703428116689,7.071657164589727,81.0918965717665,barley
82,47,32,18.21446599265069,52.0538917980649,6.310241782890834,92.03548129435039,barley
74,32,28,16.262972919777724,56.91976276069518,6.7019202149948365,64.6485773382322,barley
69,48,37,17.432045165632154,41.79424708998279,6.307022329014093,95.5226427903181,barley
74,41,34,16.090173388823104,42.9106245719137,6.586980295094198,102.99770058544453,barley
75,34,26,18.96859678674754,50.0692890580808,6.967017559932705,71.56241754276157,barley
64,44,45,20.735110254262814,58.777207686441244,6.24217209469097,102.96850752134313,barley
74,41,42,16.9039663405089,53.15859391722459,6.498949671130067,65.59130787410669,barley
66,47,35,18.576149133196136,44.669765977984895,7.39384132122,62.74397575885456,barley
83,33,30,18.554747686593842,54.25788527430717,6.635628024312372,78.25535230933619,barley
68,43,40,19.325718800933416,55.57746542463456,6.725391994294244,63.930160145809154,barley
78,34,34,19.9833038676654,56.397963077767386,6.678114295429278,64.7015705695099,barley
71,40,32,17.875490626595756,44.21424686093369,7.127049208537629,104.40090723774568,barley
82,48,38,20.956545783838454,57.28720342811981,6.568907489280045,73.39695170937051,barley
73,33,39,20.007821246361353,54.27764349163169,7.370395555637846,107.51496357955247,barley
56,48,27,17.98569456473011,51.80026968970446,6.450719879933752,56.99133693162882,barley
70,33,37,20.251046287565224,54.77662924225851,6.844215051229202,64.43594960116833,barley
78,39,40,15.628211712837837,50.502208033475185,7.214439814976495,106.19541664841863,barley
67,37,37,21.337480554927247,55.94321390109897,7.192020630928696,68.45242011467823,barley
83,35,29,20.507165670717733,40.234161632965325,6.343834305787937,92.39193910434116,barley
74,38,25,21.164423600797626,59.92186600656322,6.53772994784293,101.14624565814458,barley
75,45,26,20.57708742982431,48.28642327129378,6.31192476425103,67.96833414640047,barley
62,32,37,22.447294630494717,48.285410587932546,6.892969526054129,63.66273950667036,barley
77,35,40,20.88392187262537,49.47547198987883,6.609470544581045,61.14979271324112,barley
73,47,42,20.319642706281478,48.384528395379704,6.32048165995091,67.71651428555963,barley
76,47,28,20.608285241215356,56.279607478796834,7.010722896392055,58.65052708866575,barley
56,45,31,16.84491809452721,55.62718781842515,7.046825210560625,94.59988423383729,barley
81,38,40,22.467176662744528,42.87174091164714,6.398348123047063,58.11757449594277,barley
57,39,34,18.4584249319372,40.79858082829902,6.917371605485727,87.84727237062185,barley
77,37,26,22.36713764573536,53.16557481788517,6.2686178164153326,59.59719818551805,barley
75,34,41,22.560508768183038,44.05075081843107,6.817869700105236,70.40153195476141,barley
81,48,31,21.974588830076293,53.417990731537905,7.1777317966221075,57.377160395691696,barley
75,47,40,18.63328779725704,47.751168807843264,6.3743760866746015,73.9397820866116,barley
66,37,29,20.79830535887642,50.612614237469764,7.226630148313673,106.986010222658,barley
60,30,44,22.43438539227001,41.11924668969745,7.127740643007231,83.4711308814677,barley
60,40,33,17.24720829700962,59.037260683008235,6.558180184761326,51.985912688252604,barley
58,32,43,18.43767507696382,58.13742971674364,6.716047988968549,50.49503934024034,barley
80,48,42,20.79635384837502,51.741380663243646,6.598397944009847,74.4124340998805,barley
85,49,34,17.63140471789252,46.55783284863708,6.384780759002925,55.93596765164087,barley
57,36,44,16.627661257702872,55.32418494319458,6.92853537835819,50.61931395659707,barley
80,39,27,16.039013201759953,59.29371784379106,6.5172274465117255,96.64223752023483,barley
67,37,43,18.36035236495337,44.36289482943636,7.222229269666001,74.39503805347341,barley
83,49,28,22.555505914679422,48.0873863802703,6.462881042624707,108.46229065794037,barley
63,44,42,21.283761621290502,52.10966959202785,6.202015922858122,70.593613144929,barley
63,33,29,16.15366667805158,44.272191863168466,6.337507780862533,64.73866760064404,barley
70,41,25,15.902759145541173,42.11387161268579,6.937239065766635,66.51919425087374,barley
82,38,38,19.48216557812047,50.78472765285279,7.3324900088821945,86.90751005660896,barley
64,37,41,20.271654272619003,48.26340690877138,7.3173324848506285,90.9100901636915,barley
70,37,33,19.405802433776568,40.14601452469805,6.371081113087338,89.3626511747064,barley
116,52,76,23.694258095882578,75.13771947716285,6.318667747812394,143.57602689875088,maize
116,67,87,27.313164402313255,63.30053417185402,6.352178365160133,138.55672549818604,maize
117,55,89,28.393476859802263,76.78029529555232,5.906523719744354,144.1425472864905,maize
134,66,75,25.9828996238217,79.194914779863,6.152979480788637,130.71000764066935,maize
115,51,81,27.128149156414956,74.21381854493896,6.23837495102603,129.7405947133065,maize
122,53,72,23.802106865150055,62.732675098606464,6.161317135172107,111.2435929496143,maize
111,56,82,28.158422556929068,63.63458505717193,6.35268929620795,119.33727582693825,maize
116,64,79,27.79542968482015,72.10456682891066,6.742940125060908,108.86063135030004,maize
113,55,89,24.558398839988165,64.7354951320364,6.160484317033099,146.38947588053594,maize
108,51,88,23.94975074634213,77.22862250819671,6.1144103255339655,121.00770944537501,maize
108,62,86,27.940314972991736,74.81623359727865,6.2419118824927775,139.76347229411303,maize
131,70,71,27.195755302965765,75.49896817508522,6.811949010196319,132.02799712168064,maize
121,53,75,22.56605003119565,73.48466395205065,6.329806455903409,101.59182270654937,maize
114,62,90,23.318902257408247,69.84761397770842,6.161225755984047,134.88674067246177,maize
135,68,90,29.80304708809276,75.37990750955072,6.58456778790489,153.00404577349622,maize
110,51,86,29.735618743216698,75.10114423952001,6.019545152367613,131.3418867470802,maize
106,69,70,25.778954060574527,62.64700024617912,6.3603085848931755,103.44656922126872,maize
133,67,79,25.25944504483705,77.30053390522549,6.424139955787641,106.45433660133482,maize
121,67,71,29.012508579739194,74.09949153249211,6.001312578567836,100.67638614287668,maize
111,54,76,28.116918180015354,71.04736605952974,6.356993797229595,124.29915103282683,maize
131,66,83,28.245075831689874,77.23296329910697,6.652093228991107,107.99588230386217,maize
114,51,84,27.802098390012493,63.16918908762636,6.897397700319132,132.70311928925452,maize
128,55,72,27.945170968128018,62.304095547697614,6.2058665107955635,147.9274527802557,maize
124,50,76,22.44033466636204,71.26199437339378,7.022002855738721,132.55354852277594,maize
133,67,79,28.526362895478005,65.79841594518415,5.992182522233373,102.9714107490028,maize
130,54,70,29.68929275958673,62.62104709021361,6.612037837725012,138.34639133779095,maize
131,51,79,29.05283792034048,64.63762196516055,6.814724269014816,109.13538839230372,maize
131,52,79,27.506332233484898,75.14722590903358,6.786751289475008,146.89737109943678,maize
121,51,84,28.122525682023436,77.72097235742194,6.913668337729906,113.46476803339246,maize
133,61,78,25.699658970008837,76.04067532280663,6.247756043639255,155.330677650225,maize
111,60,86,23.763248867128056,69.08138872412474,6.594530035825639,118.10965783875406,maize
131,57,80,26.379559191949017,62.42240409013357,6.976647777043348,102.82558891815358,maize
131,63,89,29.129908255221288,79.74339714406094,6.405840795187494,106.24133983626349,maize
126,68,84,28.111313413901943,68.78316644925474,6.196938211880933,134.9368370922556,maize
133,63,81,29.845227991817893,60.84474656411406,6.414639178712285,132.33494472476238,maize
112,64,72,23.808141300832382,79.14491613225823,6.143740701215658,147.53870759572828,maize
116,66,84,29.34392882621261,61.274705558837525,6.96205250272418,106.3909524359941,maize
111,59,88,23.99404014257823,67.8532020944053,6.372215499392388,124.87000728148638,maize
123,63,85,23.273887875573443,68.81605530637238,6.333683302600647,110.78241593296596,maize
120,54,73,24.573182363168666,66.57793082288121,6.8951807719666895,130.67533023510003,maize
118,63,82,23.20350272000552,73.96894219855344,6.34063827375326,107.2370501470948,maize
132,52,81,27.834569132609253,71.43255627329376,6.459935003276836,128.19681607432568,maize
117,52,79,22.92691373330237,74.85727749063582,6.3000332304212066,124.24137268444991,maize
126,55,75,26.146358483613554,63.228367785162966,6.1109442954801905,159.3460343425278,maize
109,68,88,27.09845603508083,66.15646134819343,6.372733335865029,158.0532159743744,maize
131,52,72,25.16151178650322,65.90760288280053,6.816232718767789,131.33408822169145,maize
120,64,86,28.456562719946785,62.16999314942606,6.495982360743341,116.94992852557374,maize
126,55,90,22.18503735329955,77.8155853629081,6.027396914436063,117.80397205104572,maize
109,59,84,27.789551228355407,71.16544130750879,6.312154156117885,130.8346487544116,maize
120,64,78,25.06375570583647,69.50081225319592,6.403727213037734,143.57449294073552,maize
119,54,79,28.772482410539677,76.52235125724769,6.715767714621853,120.79139099844525,maize
130,55,71,25.208499157761626,79.42507400657149,6.366037176580457,104.95794218712916,maize
123,68,82,24.025128548081142,76.58622510003029,6.568995013583044,121.68902176894451,maize
108,52,83,25.3933170580185,74.71855507924445,6.652755800110366,158.60306193048797,maize
113,60,84,24.538267515688283,63.417770410375425,6.617819913277133,136.1728727295008,maize
131,64,84,28.588460721278892,70.97310999091478,7.072207972050856,101.42477111277974,maize
112,52,80,26.245538612642623,79.74259615799717,6.289014028891581,122.46909339705546,maize
129,54,75,25.945793587656308,70.87918474060105,6.847672688491624,139.49663577421347,maize
112,63,90,25.415417880690846,79.08069705307337,6.144564057902273,118.76098320196888,maize
132,68,85,28.1520727939484,71.37000699469581,7.006086026862298,114.54261732604742,maize
117,57,89,22.798737222185494,67.60950467394083,6.400803480807664,149.65546974243074,maize
106,60,87,22.53904181265564,75.98814729045242,6.382672843737399,158.1996320760451,maize
118,54,72,23.209347745332604,78.84400070741708,6.874176897295389,123.22100901852008,maize
109,66,77,28.3517106494581,62.18240627697097,6.930128199285564,113.40070943355903,maize
128,60,74,29.082981434961212,77.94379756149665,6.346253253647431,148.8129526428125,maize
116,53,83,27.573916663281153,62.32601409741323,6.920351428281663,133.58998508808656,maize
112,51,77,25.984811982281986,71.58822700516819,6.361317568500236,139.29307688762285,maize
129,61,82,22.861520781433253,75.86519314106732,6.273152869437659,100.29252187492331,maize
126,52,82,25.523611051376133,77.13816937654458,6.433533981239001,153.19779836931275,maize
128,54,71,29.237538215512256,67.59307750358965,6.143360573015376,143.53454770693736,maize
111,58,78,23.810445020169055,74.51280805468835,6.301421666269035,103.67134969103469,maize
110,61,85,25.542962312424976,69.54429336524561,6.949096750878122,105.08654610278609,maize
123,66,82,23.63111633878775,76.20879514400274,6.6515816243998165,111.8612601712471,maize
119,63,75,25.772541634027075,66.77763802366925,5.913801456543944,117.50855292717942,maize
130,56,84,26.82542084629253,69.73166783291624,6.155626651892577,149.80308260021923,maize
116,61,79,23.49196134407799,67.15558302665326,6.481430248987479,112.63660244048934,maize
124,60,84,22.465708857417148,67.56554308281719,5.9157970563145525,104.30189450707465,maize
121,70,72,26.57566497604767,64.7746055867345,7.047591117575522,106.01128683641608,maize
121,59,78,28.030373369533528,69.03166493086673,6.4416687136082835,148.3067260140653,maize
127,53,83,25.950029351374106,72.23860807126171,6.133632110295249,136.92291873441036,maize
113,52,70,29.4637880121117,69.48524136520302,6.269339873710431,144.51186328061294,maize
108,62,80,25.13269087915824,79.36573522385092,6.8049735055220335,109.61436122430256,maize
105,59,75,24.55539743510025,63.85369571697612,5.9839510598196926,131.11711961674175,maize
117,52,74,25.719860035724906,75.21233863445325,6.238761137786086,121.85774213705415,maize
112,53,86,27.281356149532833,70.8531067974445,6.540570831651118,159.11264653717996,maize
109,53,74,23.926935379238074,71.66286593411607,6.899748204825304,156.5741803150661,maize
131,69,72,28.618623945061024,60.29488515907761,6.595456352261369,129.01753847493146,maize
115,51,71,27.46371904960208,73.29950819820445,6.242264934206789,139.98868432730728,maize
107,52,87,26.85795148435268,79.76040778843287,6.728903556975299,157.31401959512806,maize
122,58,86,24.218414245537197,68.4535357737841,6.634491927067586,120.3706167946647,maize
129,56,72,23.755576569232296,74.98639728294232,7.039344805262045,141.54286140267703,maize
128,62,71,27.03167170872344,62.40816757845814,6.898421109011851,154.92360921059833,maize
107,67,90,24.66092345397238,66.52357178379313,6.274476461936887,143.02873853482782,maize
132,54,84,26.596501417204504,71.14993969293577,5.995612102259101,102.23313266471096,maize
124,70,86,22.793255971648442,78.30725726507045,6.12430346436798,135.7451298011729,maize
114,67,80,24.106805901157653,72.86243770732634,6.361997774210092,139.8657757474152,maize
122,58,88,24.5657098912259,69.57769337472952,6.772295223128123,102.04886280560714,maize
116,69,85,25.16028050466926,78.45410652508329,7.058356593944941,128.16498556179667,maize
131,63,79,28.27458005085571,65.04068351787058,6.692773742278936,118.31879130232588,maize
110,51,87,23.808505010778134,67.60772824881255,6.160975709039467,119.27166475785103,maize
54,38,33,19.149560379785907,54.59552275391717,6.634132590840314,59.1246564073696,lentil
40,43,30,17.531468707486177,53.98275382596259,7.5473294029100595,53.09253117349468,lentil
53,50,21,17.917017484230197,50.759379139708415,7.291550403920748,32.10543346148032,lentil
28,49,26,16.73691265566007,48.47120217475982,7.489695559936518,20.98422945011633,lentil
51,31,37,16.434379137386067,46.25655659996737,7.510685757364061,49.33341031205581,lentil
29,33,38,21.552489494790343,38.62824021087842,6.804664164148428,54.03756077741067,lentil
39,31,29,14.86121309419434,38.74603332890008,6.458009989620854,69.27782257533644,lentil
36,42,31,16.820748580802785,36.2967581048084,6.827969417862922,30.24784357541388,lentil
30,39,23,19.495672208342718,52.19039515722315,7.066360281775804,47.70500999164375,lentil
47,45,26,19.289108618979725,45.6379137232166,7.500943202359599,54.80821344443963,lentil
28,44,29,17.370869342503617,38.23114208058906,6.588808262400646,61.25225160174784,lentil
48,47,40,16.759057474152655,52.700169731798816,7.034157072128988,49.214900248998674,lentil
48,33,32,20.966696170188357,35.38765493974394,7.41075149349387,27.266939627270645,lentil
