N,P,K,ph,temp_summer,temp_winter,rain_summer,rain_winter,altitude,label
44.81,53.87,90.82,6.47,25.42,10.48,32.25,265.55,326.01,grape
103.47345681760046,57.29313215472027,78.40069413326565,6.32,36.54,33.08,596.07,175.5,381.01,cotton
40.33,25.78,85.56,7.51,24.6,4.0,58.35,301.39,422.39,almond
77.46092759335905,41.20185835350417,41.37990028804582,7.29,34.13,5.43,67.46,143.64,913.47,wheat
65.36,17.73,50.48,7.21,31.3,9.73,78.52,401.41,692.78,almond
105.81,78.69,191.24,6.0,35.06,29.26,916.24,264.45,483.66,banana
53.11235361205931,45.86458874879365,57.27332128131435,7.61,25.84,5.22,64.6,599.04,248.11,fig
84.35,71.74,36.35,6.26,28.16,23.37,978.29,284.88,81.32,rice
40.58,50.79,122.74,6.1,22.82,4.65,87.18,510.27,411.89,grape
116.04756487818406,58.76051854012,57.47814477570334,5.24,38.06,30.76,1064.84,210.17,211.14,mango
90.43340651215904,50.93672843621452,51.41105709899944,5.87,32.83,28.79,759.17,172.97,134.03,mango
24.22,41.02,72.52,6.85,21.99,-4.15,83.19,215.63,464.16,chickpea
98.55,52.76,96.26,5.56,32.11,24.04,877.07,154.25,64.05,rice
114.7131400865973,29.73409976134395,57.56671211775174,6.22,32.39,28.68,1958.05,636.98,490.0,mango
43.99,32.48,53.05,6.4,27.34,-0.57,119.97,193.14,536.35,lentil
104.94,59.59,64.19,5.36,28.34,23.92,812.21,277.43,200.08,rice
92.09,46.62,80.68,5.85,27.56,20.38,976.51,140.13,299.31,rice
96.48,39.74,58.0,5.92,30.21,24.1,964.34,386.63,402.12,rice
4.08,44.33,47.86,6.13,26.11,-3.37,136.55,132.84,443.17,lentil
28.27,27.68,22.58,6.78,28.72,2.89,94.59,125.39,482.69,lentil
30.69,40.21,84.63,6.84,20.22,4.0,73.44,436.69,402.85,grape
114.09790671427974,40.28340579257252,45.62559432119083,4.97,28.91,14.05,286.15,241.71,0.0,maize
123.17,64.83,151.52,5.21,36.32,17.95,169.57,201.87,129.55,tomato
45.54,29.62,126.52,6.04,26.59,9.75,55.54,468.55,413.47,grape
34.48,14.98,65.88,6.66,25.85,9.47,48.31,285.62,504.03,almond
86.0649914626712,22.529819186405085,49.05109323897136,6.8,32.52,10.95,83.13,635.61,219.65,citrus
35.89,17.33,53.03,7.27,27.84,8.23,50.44,190.62,485.65,almond
111.38,64.28,129.1,6.32,31.28,24.38,969.83,353.7,414.14,sugarcane
44.98855235996286,46.67391607114576,69.74006241582833,6.9,29.3,12.03,45.72,288.89,465.5,fig
0.31,47.12,46.12,6.9,29.52,1.41,60.84,131.58,346.65,lentil
98.84702360594903,58.58306077120783,59.05908851834434,5.97,27.24,10.46,227.36,194.36,318.71,maize
127.58,41.38,114.37,6.9,31.02,27.5,954.16,359.47,107.99,sugarcane
33.8,53.82,70.97,7.76,27.43,0.62,96.64,140.84,507.39,chickpea
65.63,70.68,74.31,6.31,31.92,24.19,1118.78,330.54,517.56,rice
29.39,62.57,80.81,7.45,37.71,9.33,73.42,123.39,638.72,chickpea
39.15643590386577,34.035475498761286,39.293421836960725,7.64,32.17,11.55,79.57,338.17,455.86,fig
87.44833886542533,34.66315997073209,42.03539380743622,6.5,24.35,-3.73,79.32,139.1,1344.65,wheat
131.51,50.04,121.26,6.39,37.82,33.68,1058.19,225.62,347.82,sugarcane
70.49308173796982,21.061455643427344,40.73493753247108,6.67,28.58,11.56,42.24,429.22,94.41,citrus
36.47,66.81,24.14,6.85,27.03,3.46,40.84,67.7,574.26,lentil
44.56,28.7,120.37,6.56,23.89,4.0,91.47,419.21,129.46,grape
23.22,55.22,38.31,6.83,25.59,1.69,32.64,85.93,428.02,lentil
135.80552103846065,47.92661307472246,88.3714695976922,6.5,32.19,25.67,458.12,95.14,276.33,cotton
158.48,41.61,76.61,6.87,29.1,24.54,1310.11,277.69,100.09,sugarcane
59.212277461154805,39.72332981532394,54.95782299045553,7.75,29.29,11.39,56.86,552.39,389.69,fig
105.76965603303928,21.60466313154062,43.91744370158275,4.74,37.48,31.19,1870.36,314.87,285.61,mango
27.77,54.05,36.8,7.79,30.36,2.38,62.38,140.28,410.03,chickpea
27.040147444633803,52.51398047138275,66.80358812215843,7.19,30.83,7.28,99.14,322.06,451.28,olive
143.29,58.91,145.62,5.87,30.3,23.87,780.1,195.69,293.52,sugarcane
62.4,34.14,59.36,7.4,20.99,-4.12,88.65,124.42,401.42,lentil
90.71430589441984,56.58452360672587,59.62924222958232,5.76,34.75,17.28,132.42,146.7,140.05,maize
24.8,68.59,16.72,7.19,33.41,10.1,101.08,226.78,507.27,chickpea
46.34,34.67,126.9,6.21,29.1,5.99,49.49,234.05,57.68,grape
87.2,66.56,200.35,5.87,33.79,29.75,968.16,193.36,404.27,banana
51.12068207829984,51.66019521194952,47.4069919486213,8.03,33.82,16.58,59.19,328.79,395.35,olive
37.4,48.26,14.14,7.1,26.13,0.04,178.2,219.45,609.55,chickpea
59.06609278736525,42.53239590464496,52.3588021526177,7.16,33.32,15.23,78.65,408.4,390.95,olive
19.65,47.59,0.0,7.28,30.52,2.42,121.55,229.25,616.06,chickpea
90.41035324107172,58.75734439303655,44.62333918830831,6.83,31.31,17.21,192.5,249.3,36.06,maize
9.17,39.08,49.37,7.37,25.26,-0.13,127.25,135.71,660.23,chickpea
11.32,60.27,0.0,7.18,29.04,-0.63,66.0,168.66,604.63,chickpea
25.81,14.66,92.49,7.9,25.0,5.81,16.89,214.05,298.77,almond
70.9452196130257,42.93286257808042,49.3565246968716,6.49,21.91,-5.28,103.64,134.52,621.83,wheat
100.86,79.26,182.47,5.77,31.66,28.6,1291.52,201.42,230.82,banana
48.24,49.92,68.82,7.07,26.85,-0.35,82.3,167.35,603.17,chickpea
49.90087832869479,46.852001688086425,48.412855602295934,7.37,30.93,9.4,44.62,373.61,451.83,fig
89.48144976201377,47.6841451378995,34.459466149351584,6.28,21.28,-2.31,94.48,107.4,408.27,wheat
27.37,30.9,74.41,7.51,33.6,16.53,20.83,89.41,388.5,almond
122.07,44.32,145.32,6.25,30.51,13.86,264.23,204.56,185.71,tomato
48.91491997101804,31.805607530971734,40.05660491605786,7.84,23.12,4.64,108.64,563.34,504.37,olive
131.58545010589611,45.2772975207984,77.19481739005046,7.14,30.34,24.63,466.02,120.22,551.16,cotton
27.348135479410484,26.490136819345985,42.35590309891961,6.86,22.28,5.14,91.57,327.99,17.16,olive
77.5393887617633,35.35350866074558,45.20870466847005,6.36,32.41,15.96,136.7,420.83,195.83,citrus
111.64,65.97,235.04,5.63,33.68,29.74,1267.42,349.09,204.26,banana
120.55,50.65,77.92,6.33,25.21,19.42,1106.28,305.49,383.99,rice
19.55,66.31,55.85,7.38,30.09,3.6,86.89,116.88,624.58,chickpea
117.67,57.89,149.88,6.09,33.95,28.14,1262.2,356.39,513.75,sugarcane
117.67,25.12,91.08,5.7,31.8,15.51,247.61,164.53,0.0,tomato
0.0,66.97,84.17,6.52,23.6,-2.78,182.26,165.91,491.61,lentil
91.59,39.15,52.25,6.69,20.82,18.0,920.13,218.91,354.08,rice
17.19,60.13,67.78,7.1,31.68,2.55,116.91,278.71,589.37,chickpea
102.70671537458612,55.87175767713374,57.911842370026825,5.9,29.75,15.28,160.93,211.55,207.48,maize
12.53,59.01,74.61,8.07,29.65,1.76,92.87,239.07,301.13,chickpea
77.2748294014207,35.54644202052227,34.29124839400918,6.95,21.15,-5.33,100.05,126.29,539.79,wheat
89.20205868562601,46.63987615757975,31.144369754106314,6.43,22.19,-0.04,80.23,187.11,1158.05,wheat
83.16041080827384,57.57182814908545,57.66405435397664,6.41,35.42,18.64,231.61,244.22,8.1,maize
46.64,21.7,87.73,7.51,20.5,4.0,22.57,174.88,657.65,almond
97.6526573508068,33.3186006244136,44.262456002111165,6.88,26.64,7.8,81.21,368.03,38.28,citrus
117.20224778354034,44.06156096398959,40.79507146468081,6.18,36.39,21.53,166.48,178.8,189.16,maize
42.24712558038896,31.788522949740592,31.57807811690766,7.66,29.61,9.14,60.57,428.03,598.94,fig
60.81181962141346,43.25018272004363,43.16397597618645,7.68,28.25,-0.62,103.28,206.5,1474.9,wheat
50.46,18.73,66.85,6.58,20.05,4.0,59.37,279.83,744.32,almond
81.83928967237163,30.676408863459663,40.98084361644524,7.14,34.42,6.15,103.82,131.41,710.74,wheat
97.78184118360258,29.97052248292796,57.348712046421326,6.33,33.01,17.55,62.17,465.8,49.27,citrus
138.89361506382733,51.23345917677889,88.73967429671924,7.57,28.84,23.3,463.96,85.65,483.78,cotton
115.89,45.36,149.44,5.3,31.9,16.61,189.48,159.14,0.0,tomato
143.43,45.82,119.08,6.81,34.32,27.77,998.73,348.11,9.5,sugarcane
37.45,14.66,39.82,7.27,23.87,10.5,12.17,152.25,455.31,almond
93.96551380601905,29.35579540945083,51.97739954453683,6.62,26.3,9.24,60.43,426.43,285.97,citrus
3.25,53.17,0.0,7.61,31.83,4.16,89.2,160.78,456.17,chickpea
132.94,58.16,111.96,6.05,33.56,27.3,1140.78,303.39,352.66,sugarcane
38.41389672613957,48.85287435036406,30.578825660114603,6.91,30.96,14.39,38.27,326.52,466.25,fig
93.58,62.54,184.88,5.08,32.54,30.03,999.91,356.08,548.56,banana
124.33531812599182,48.41797044951439,79.18858636785062,6.57,32.27,29.8,385.88,129.94,572.67,cotton
21.82,37.68,47.57,7.39,24.25,-4.98,89.28,147.71,589.48,chickpea
84.4986457287821,37.50299791658869,32.22478407693279,6.68,30.49,6.54,65.14,185.55,1339.95,wheat
80.81363324270404,59.41749537478641,43.33947747345108,5.4,34.43,28.57,883.06,316.96,540.97,mango
111.68,48.04,71.97,6.2,34.62,30.51,787.16,315.0,302.47,rice
99.45338809833969,29.948227589828527,55.27366200899455,4.5,28.91,10.09,117.56,787.13,199.61,citrus
123.55,64.62,102.89,6.29,38.75,34.19,851.78,160.8,200.98,sugarcane
56.99,40.72,139.8,7.31,28.67,10.34,46.9,372.11,276.78,grape
56.35,64.99,30.53,7.6,22.84,2.65,90.69,200.09,483.74,chickpea
9.18,69.68,29.25,7.53,29.87,3.98,181.59,193.99,595.45,chickpea
105.69,76.2,171.96,5.68,33.66,30.71,1207.17,321.51,474.12,banana
151.93,45.79,173.86,5.18,28.92,17.49,153.11,255.66,56.26,tomato
120.88691217937352,53.03331991375114,89.28705793280332,6.23,28.16,22.96,362.06,100.44,117.26,cotton
20.42,22.01,57.68,6.99,26.75,10.68,79.36,218.24,471.0,almond
35.88,61.14,73.76,8.22,27.7,5.45,57.39,63.76,245.41,chickpea
61.59519860029463,40.15514431718034,37.29077870236375,5.77,30.89,7.95,68.28,173.63,510.97,wheat
66.33,27.48,134.33,7.28,26.57,5.69,85.54,287.28,205.18,grape
51.93308949010687,32.47358186207549,34.769143112714346,8.04,25.15,4.74,65.04,228.43,395.31,fig
108.98525347597575,33.61802782174423,51.51154251396841,5.76,31.29,24.1,873.11,311.68,297.51,mango
107.42,77.58,236.84,5.39,28.76,25.85,831.74,209.22,536.17,banana
14.94,38.24,49.53,7.47,26.67,-1.66,100.45,138.16,585.09,lentil
25.07,47.04,64.07,6.77,25.99,-0.86,109.29,171.19,335.84,lentil
120.7589542377755,49.67586466109027,84.74709620049723,6.32,29.14,22.62,466.1,141.36,139.6,cotton
129.95,44.44,124.32,6.63,32.19,26.01,882.27,141.01,299.41,sugarcane
94.19635673872614,28.740481521973457,59.13652075498561,6.81,30.91,10.53,121.4,644.54,282.04,citrus
10.16,51.21,69.77,6.84,31.92,7.46,64.46,111.47,662.58,chickpea
135.56,56.7,125.47,6.43,34.52,28.45,1084.58,148.86,481.31,sugarcane
90.85853982794144,46.38458133754101,53.39378386123374,6.58,25.69,13.95,222.77,210.45,242.88,maize
60.55618849667354,19.76434431959082,98.63702939061577,7.6,27.68,7.12,96.32,429.51,142.46,olive
43.64,33.12,131.92,6.52,21.31,4.08,81.3,373.82,266.76,grape
77.36908992048737,44.63398379909442,33.57326410662408,6.21,22.94,-2.25,94.72,153.49,530.93,wheat
81.4220751019622,32.47886169729683,49.26657803092546,5.44,33.89,26.95,869.28,218.86,545.76,mango
84.05826880768345,35.74261116506834,36.62963480801723,7.02,26.94,0.49,63.17,100.39,464.58,wheat
121.93,33.68,155.75,6.92,34.72,17.32,266.96,164.59,0.0,tomato
148.37,41.28,134.11,6.1,32.34,14.45,146.45,213.95,0.0,tomato
51.79773535818643,30.97039575689493,54.54122170820574,6.95,34.62,11.41,123.43,680.79,523.49,olive
39.408285306349775,33.59276327434738,79.79864257024012,7.29,32.2,14.49,148.23,612.0,212.25,olive
124.71,62.63,153.49,5.87,30.4,13.39,177.0,251.84,84.47,tomato
110.85,53.63,229.83,6.32,26.84,20.63,921.62,192.0,374.07,banana
53.70651477680315,45.41203162968331,90.3459819279767,7.22,26.02,8.48,43.97,297.75,394.46,olive
37.26550336781303,38.03247996179647,55.963669621541925,7.18,34.67,12.24,80.82,360.09,460.04,fig
76.83116175669218,49.65460209715864,49.0252833878922,6.9,30.71,6.33,141.03,184.22,1387.91,wheat
118.98,47.34,35.22,5.51,36.83,33.17,788.49,316.78,155.17,rice
18.1,4.0,55.98,7.43,24.76,5.59,46.48,178.98,410.92,almond
93.4249927138342,46.30442026941462,46.10561426062338,5.35,31.16,18.81,263.92,290.22,210.48,maize
70.30612561855736,27.85784591662358,52.8807854505282,6.76,30.3,11.43,44.47,352.65,291.14,citrus
115.4579349781738,53.94466280880541,86.58669183264311,6.28,25.7,19.75,373.52,58.28,290.22,cotton
39.77,46.44,78.03,6.34,22.43,4.0,59.17,371.73,378.62,grape
23.49,51.62,48.73,6.97,23.71,-0.8,74.55,122.39,441.97,lentil
125.02,54.48,105.36,6.04,34.12,28.05,783.44,296.03,493.01,sugarcane
78.63503020904535,29.99381205772241,59.652199828094886,6.83,23.07,10.05,44.74,317.48,197.84,citrus
32.995248962141645,44.617192093390805,73.03962755419386,6.73,30.47,10.96,66.33,479.5,439.6,olive
105.09,79.25,207.85,6.18,28.82,22.12,1227.16,268.18,261.13,banana
31.76,37.35,82.54,7.21,30.23,12.49,29.55,191.6,610.29,almond
107.03,90.8,213.38,4.93,28.73,22.11,1099.11,241.02,545.66,banana
109.32,48.99,27.03,6.84,29.29,22.98,678.53,179.56,207.35,rice
21.73,43.52,39.14,7.25,25.84,-0.11,96.74,204.61,477.67,lentil
89.33206214964932,42.18333491756113,53.49225252983752,5.48,32.51,20.16,175.26,257.55,129.98,maize
33.44,47.17,27.43,7.63,24.16,-0.74,175.34,198.84,522.68,chickpea
125.66,48.16,155.19,6.6,34.02,17.59,186.58,186.0,0.0,tomato
42.54,42.83,48.47,7.5,26.95,0.16,45.49,104.52,544.5,chickpea
57.29,20.21,146.55,5.9,21.64,6.62,63.19,416.43,154.97,grape
45.82,30.58,40.92,7.66,23.44,9.71,55.66,336.58,413.13,almond
80.12031842242885,54.59158510569182,58.27117388380487,6.47,31.54,15.53,204.28,291.77,88.0,maize
13.6,29.68,70.36,5.94,27.04,-2.19,66.64,66.3,267.18,lentil
136.48,57.99,146.36,6.59,29.79,16.31,163.73,211.77,97.17,tomato
70.91872546713289,30.57030342319521,46.23528103304259,6.42,36.01,16.52,74.59,417.66,188.95,citrus
37.25961042471053,18.154866283856563,49.18867000503737,7.85,25.97,11.25,67.81,361.59,632.41,olive
65.87429215659951,32.7866691944021,83.68698624016999,7.61,35.32,15.94,128.43,579.92,85.06,olive
118.26,74.19,185.69,6.13,34.11,30.3,975.9,228.64,359.5,banana
34.52522528357102,23.180049024781287,76.01508460597498,8.31,31.59,13.19,101.47,769.76,77.37,olive
119.89524507255253,56.2382083899753,53.203452832939135,5.76,39.96,33.21,1073.52,212.92,183.26,mango
118.74760268916565,57.06846539018286,72.09753776698003,7.36,28.73,25.16,357.47,123.99,170.57,cotton
125.416503325414,43.91114021911578,81.72282866484736,5.63,29.83,26.26,250.15,112.74,523.57,cotton
61.914407712164,43.690794810101714,43.66637677761058,6.53,21.66,-1.68,139.05,126.14,1160.92,wheat
26.79,60.73,66.54,7.31,32.31,3.76,67.81,154.8,610.58,chickpea
137.3179043022511,46.588657611309735,72.85400719658702,6.28,33.84,29.0,344.09,121.55,502.85,cotton
88.32,41.26,48.75,6.19,28.69,24.33,931.08,191.12,153.16,rice
107.7020094723519,42.72341785374146,49.97558495979037,6.52,35.27,20.31,129.31,171.91,134.58,maize
126.91,57.95,154.42,6.11,35.94,19.26,276.37,258.12,263.95,tomato
43.49941340789683,22.056571739256256,83.8750353608425,7.64,33.14,13.39,57.94,415.25,495.07,olive
1.89,64.41,76.66,7.51,31.99,9.83,91.47,160.83,609.5,chickpea
170.53,41.07,130.69,6.01,32.06,25.73,1004.41,368.61,228.19,sugarcane
35.151299669210644,41.29414139817116,52.686523516535686,7.06,26.74,11.57,69.1,636.57,558.31,fig
36.23,46.23,62.08,7.79,31.28,7.76,84.32,102.91,391.8,chickpea
45.89501666886211,48.51776039227815,52.1371824465491,6.85,32.18,15.17,58.85,477.48,518.5,fig
95.76,48.19,72.3,6.06,32.63,26.86,937.22,299.34,447.47,rice
64.50705686980073,52.22859673817607,86.18479737142523,7.08,26.8,11.88,80.36,449.99,14.67,olive
131.82,55.27,129.08,6.24,28.14,22.39,1020.88,232.62,365.01,sugarcane
114.90546750764793,43.40399594179944,55.89253582053563,5.84,37.79,32.15,982.17,168.29,358.25,mango
37.83,47.67,13.6,7.87,28.97,4.23,63.54,115.56,524.04,chickpea
101.8,42.07,98.39,6.04,26.87,8.91,26.94,337.93,317.34,grape
55.386067513376375,16.88618475223159,98.5246220610847,7.75,30.43,8.53,109.44,336.54,181.9,olive
111.53,48.87,173.92,5.77,29.47,15.35,144.79,196.25,96.61,tomato
50.15,23.4,36.53,7.78,23.13,7.82,53.98,184.03,576.29,almond
13.02,57.14,42.66,6.68,23.7,2.17,125.75,178.96,653.31,chickpea
91.14,54.06,84.21,4.52,29.35,26.08,1024.53,199.74,588.93,rice
103.62211604136894,41.050183321581216,48.28825661577305,6.53,28.4,14.54,281.12,199.55,319.64,maize
23.11016130823514,33.863229415595455,74.4137968016026,7.74,25.47,9.77,102.13,377.93,308.52,olive
34.14,60.58,25.31,7.22,28.35,3.21,140.15,224.63,572.65,chickpea
112.38578160788462,55.50893740110128,58.430625423748346,6.51,30.05,12.92,247.04,183.66,279.57,maize
72.82323906212679,33.83804628167242,43.72534364625788,7.84,35.64,15.97,44.91,551.68,164.29,citrus
123.83537353024124,48.736311731412776,75.95242004101948,6.86,30.03,22.47,375.44,56.7,522.37,cotton
0.0,53.79,66.78,7.18,27.0,2.28,46.56,87.62,682.62,chickpea
153.3,54.43,137.01,6.32,34.05,28.27,952.6,309.44,204.49,sugarcane
116.27,38.64,105.43,6.15,31.78,14.27,294.37,264.28,93.07,tomato
134.28463769269467,59.24116896055276,82.47130812334537,6.17,36.97,32.19,495.54,119.83,419.45,cotton
24.34,35.68,40.01,8.05,25.0,-1.55,64.26,75.57,583.36,chickpea
38.699621779324254,27.33848822156798,31.274270501130403,6.95,25.08,8.55,97.28,619.04,469.29,fig
123.16,46.76,141.42,5.62,30.17,18.4,214.97,141.28,171.18,tomato
27.36515221394852,22.56916450949332,60.498466761436106,6.48,25.89,9.2,57.73,206.44,557.99,olive
48.86715434770845,42.38392934715927,48.77211985440028,7.21,30.98,10.05,46.57,448.24,507.02,fig
125.52,59.19,142.69,6.65,29.11,13.48,218.53,210.45,207.28,tomato
29.28,50.21,6.94,8.51,28.64,4.92,69.26,109.48,631.32,chickpea
44.81,16.49,67.81,7.5,26.25,9.25,57.16,363.49,522.85,almond
20.49,44.12,48.51,7.39,26.48,-3.44,50.38,102.49,335.56,lentil
81.64043093803922,58.09326339463858,59.48229835477065,6.49,33.15,21.74,264.5,298.8,169.65,maize
90.28,73.64,211.74,5.78,30.72,28.1,1069.74,212.02,367.09,banana
129.58,71.12,98.93,5.91,27.69,24.58,1137.38,393.02,411.07,sugarcane
123.6,72.52,143.32,5.72,29.24,13.55,228.06,166.51,0.0,tomato
91.89374990160182,28.594846953965384,55.02614591304353,6.83,41.4,34.96,1597.21,382.65,340.6,mango
28.89,48.46,59.29,6.53,20.6,-5.45,91.49,164.41,460.05,lentil
90.29644920786822,55.56384970864959,58.84522347317122,5.67,37.14,34.43,1605.62,427.81,485.79,mango
83.86,75.54,205.77,5.48,32.59,26.76,1129.92,446.79,64.28,banana
19.86,34.08,56.14,6.43,19.94,-8.0,50.47,71.92,542.32,lentil
117.14622578933282,55.28246695930267,41.244726555876056,6.46,36.01,22.83,200.49,214.24,249.15,maize
76.56522450852329,34.22414321468045,48.06619775985823,6.43,31.85,9.51,53.91,375.19,102.34,citrus
80.80341722694934,37.45627354328721,30.15138201590284,6.39,33.6,3.62,151.59,215.01,1607.01,wheat
26.26,30.68,85.56,7.05,30.66,10.45,34.95,169.97,575.85,almond
20.39207953859584,54.56985970553133,78.90787341401423,7.59,30.66,17.37,63.66,633.89,507.2,olive
33.53816024622701,35.62446758432247,66.98491271370114,6.94,25.9,8.1,42.53,483.31,607.44,fig
55.24,18.88,52.82,7.36,24.53,4.0,17.19,201.61,563.79,almond
61.81790744019926,31.94050078154224,35.05016147568247,6.75,32.85,8.31,95.72,167.09,1791.62,wheat
95.25764328422436,59.73443420218973,47.96512818314023,6.04,40.16,32.65,1409.96,390.73,302.7,mango
93.23547760241462,56.50704425663953,58.45696138296415,6.56,28.41,10.93,238.31,204.23,139.41,maize
7.82,46.11,89.57,7.38,26.39,-0.92,48.18,128.3,545.13,chickpea
23.19,38.24,58.93,7.03,31.73,2.09,36.06,91.75,686.42,chickpea
51.54608951145817,40.06682309737658,44.10644255455757,6.98,29.72,16.24,53.64,237.95,600.59,olive
94.24667861257772,23.46714244603323,44.12773484496361,5.38,31.92,27.51,1582.64,244.51,517.64,mango
45.75,36.16,67.55,7.9,22.53,10.41,31.21,221.63,560.21,almond
47.85,26.1,133.13,5.96,27.02,8.37,35.26,329.25,231.87,grape
42.38367127052092,25.41212863695816,93.84383909929518,7.14,35.93,16.82,87.36,418.06,126.5,olive
111.66,62.5,0.0,5.79,28.16,24.04,769.76,185.64,266.35,rice
145.14,57.79,99.11,5.4,31.99,27.85,1144.69,152.41,378.59,sugarcane
54.37,54.47,35.13,6.85,30.51,3.62,43.09,75.44,423.06,chickpea
116.52279450023175,51.91243355661543,41.655370670437776,5.59,27.45,10.92,167.13,249.02,136.79,maize
85.10675638976568,27.55258160280289,49.41598829871616,6.05,30.74,12.67,109.54,435.25,202.58,citrus
36.87,50.32,0.0,6.77,23.38,-1.48,3.96,8.29,560.31,lentil
49.648233137019645,28.056714218619238,45.903674772425866,6.53,30.28,12.89,32.34,268.75,300.53,fig
26.71374254511377,37.60922792248694,47.16286068029181,7.65,32.07,18.72,113.09,719.73,623.83,olive
56.81,31.41,60.75,6.91,27.46,10.26,40.96,413.37,288.84,grape
45.94,37.03,88.31,7.1,24.91,4.0,24.16,126.74,421.87,almond
95.42596010386052,28.27081045486977,57.9072308570517,6.66,29.59,14.5,122.01,414.87,255.65,citrus
115.23,62.09,161.54,6.54,34.56,14.52,316.25,167.85,161.42,tomato
105.43,42.83,144.81,5.55,31.73,14.64,219.36,139.27,20.52,tomato
37.33,54.08,75.23,7.7,26.24,3.3,65.73,203.28,768.59,chickpea
101.24,46.21,78.49,6.26,27.03,20.48,1225.98,395.8,205.0,rice
97.36,44.93,3.82,5.28,32.69,26.46,967.59,342.49,282.79,rice
84.28525928270159,57.75492675829506,46.74572426767179,5.43,34.69,17.16,301.88,316.13,134.59,maize
114.59,74.7,193.79,6.21,35.66,30.63,856.76,157.41,436.04,banana
84.52406685049316,33.6273552054162,30.20723094155558,7.25,24.36,-0.68,150.43,221.15,207.06,wheat
134.51119645210002,47.3066722709497,84.52451409387781,5.85,29.16,22.86,433.84,145.15,511.99,cotton
22.78,30.18,59.08,8.18,27.2,10.39,45.45,314.5,394.76,almond
45.37,36.82,107.57,6.31,20.12,4.0,93.72,342.39,251.47,grape
95.85900268471325,27.47394339472446,51.19880878073353,6.37,30.75,9.22,101.73,325.96,75.45,citrus
67.89670605283852,47.91688618664021,59.670570273149096,7.18,28.48,12.74,57.83,643.17,337.8,olive
108.72,72.31,255.17,5.19,32.69,25.47,830.26,278.87,596.13,banana
88.4860557567189,30.73071547251421,45.84361998836034,5.52,29.83,14.43,98.02,337.87,206.56,citrus
23.87,52.23,44.35,7.39,31.51,6.47,150.18,353.23,579.1,chickpea
120.12,38.13,134.85,6.49,31.01,13.37,175.71,153.91,37.6,tomato
46.482986197280994,58.11531040137452,88.94472283756726,7.32,29.63,13.56,34.21,176.53,366.86,olive
120.75330703393035,47.62199699185259,70.78367564022501,6.83,32.09,24.28,490.19,151.28,218.44,cotton
51.1,50.75,129.15,7.21,24.58,5.22,66.03,306.47,189.08,grape
126.9,60.37,114.02,5.6,36.13,28.8,1035.75,294.96,470.77,sugarcane
61.29102549920084,39.752155201103136,44.29736997537361,6.65,28.57,4.74,142.53,155.23,671.88,wheat
99.34,75.91,215.27,6.25,31.08,26.4,1137.87,210.49,347.88,banana
5.07,35.51,35.5,7.24,26.66,0.54,97.65,150.47,603.06,lentil
24.78,41.69,65.55,7.17,25.05,0.07,93.36,213.63,421.8,chickpea
107.09,60.62,57.96,5.99,29.68,24.47,830.72,157.01,358.03,rice
32.09466470564446,24.92007019104385,75.83874269984271,7.3,31.72,18.37,51.29,468.55,553.5,olive
22.67,45.62,63.36,7.15,30.02,4.0,57.89,106.28,553.4,chickpea
109.75682325878564,49.9340696471571,55.25148244860654,5.75,32.55,15.97,244.06,233.19,82.82,maize
94.89351273541524,54.49006513209949,51.01825279895772,5.38,38.68,33.25,1358.35,512.67,266.44,mango
92.73106184477922,35.62062790737576,42.21486240382371,5.5,29.88,24.21,1834.59,346.7,102.26,mango
98.13,53.62,37.06,5.73,32.75,26.83,1043.83,265.13,338.61,rice
104.84533627393326,40.96289786026817,45.77702246663263,5.17,35.59,30.46,1519.82,422.07,160.75,mango
113.89878565990486,53.06945045919122,80.61887462144729,6.24,28.98,22.85,254.22,115.58,447.75,cotton
103.17432925729308,59.7664523697493,55.54073963879391,7.25,29.37,11.68,141.45,141.0,72.82,maize
128.17,49.93,145.15,5.66,30.08,15.6,290.95,279.3,224.8,tomato
45.03017855773538,54.87817974582053,63.618131216646525,7.62,31.33,12.16,31.0,353.72,748.77,olive
86.57054654882496,56.59263903059923,44.15776110526289,5.78,35.73,29.74,945.08,224.12,308.7,mango
113.35,42.9,168.23,5.72,27.55,14.37,284.79,368.78,79.74,tomato
125.67,55.11,152.57,5.17,29.26,16.02,274.33,177.7,0.0,tomato
113.83925169784052,58.93516783100469,47.931274335941616,5.8,34.21,29.04,1315.2,364.1,300.38,mango
125.58295493328325,48.38399419779898,81.30627972579772,7.18,29.42,24.97,319.06,83.94,125.23,cotton
97.84527817198703,29.067070758283904,54.85268565735042,6.62,36.17,13.05,135.62,658.96,47.97,citrus
64.12192143031112,39.893907099167336,39.38843604110957,7.34,23.48,-4.85,49.02,124.05,833.8,wheat
30.48,19.14,55.93,7.66,26.11,10.57,51.98,241.53,514.17,almond
53.98101663675539,57.04368513753706,68.40613956250128,7.14,25.27,7.84,47.34,408.57,717.45,olive
127.33,44.15,153.55,5.0,28.68,11.5,164.31,172.32,101.95,tomato
68.25322771569806,45.354375296427065,49.88037383628779,6.97,31.84,2.8,134.75,236.86,1511.72,wheat
25.59,29.57,58.13,7.54,31.89,10.16,40.85,299.54,384.74,almond
33.6,69.69,79.29,6.44,28.6,2.44,147.98,141.46,594.54,chickpea
91.7,55.0,200.44,6.19,26.11,19.95,829.91,214.88,210.75,banana
79.000943767824,44.52353251144505,44.67166522045317,6.36,22.8,-5.06,123.11,124.79,1595.39,wheat
